# -*- tcl -*- bench/csv
1
507,Geo2Point 0 60 70,4.203
508,Geo2Point 0 60 80,3.766
509,Geo2Point 0 60 90,3.781
510,Geo2Point 0 60 100,4.097
511,Geo2Point 0 60 110,3.799
512,Geo2Point 0 60 120,3.803
513,Geo2Point 0 60 130,3.856
514,Geo2Point 0 60 140,3.807
515,Geo2Point 0 60 150,3.789
516,Geo2Point 0 60 160,3.815
517,Geo2Point 0 60 170,3.815
518,Geo2Point 0 60 180,3.808
519,Geo2Point 0 70 -10,3.808
520,Geo2Point 0 70 -20,3.929
521,Geo2Point 0 70 -30,4.247
522,Geo2Point 0 70 -40,3.789
523,Geo2Point 0 70 -50,4.217
524,Geo2Point 0 70 -60,3.795
525,Geo2Point 0 70 -70,3.791
526,Geo2Point 0 70 -80,3.918
527,Geo2Point 0 70 -90,3.807
528,Geo2Point 0 70 -100,3.791
529,Geo2Point 0 70 -110,3.947
530,Geo2Point 0 70 -120,3.785
531,Geo2Point 0 70 -130,3.766
532,Geo2Point 0 70 -140,3.85
533,Geo2Point 0 70 -150,3.819
534,Geo2Point 0 70 -160,3.815
535,Geo2Point 0 70 -170,3.893
536,Geo2Point 0 70 -180,3.797
537,Geo2Point 0 70 0,3.793
538,Geo2Point 0 70 10,3.889
539,Geo2Point 0 70 20,3.88
540,Geo2Point 0 70 30,3.801
541,Geo2Point 0 70 40,3.807
542,Geo2Point 0 70 50,3.875
543,Geo2Point 0 70 60,3.817
544,Geo2Point 0 70 70,3.804
545,Geo2Point 0 70 80,3.913
546,Geo2Point 0 70 90,3.807
547,Geo2Point 0 70 100,3.783
548,Geo2Point 0 70 110,3.89
549,Geo2Point 0 70 120,3.821
550,Geo2Point 0 70 130,3.793
551,Geo2Point 0 70 140,3.978
552,Geo2Point 0 70 150,3.794
553,Geo2Point 0 70 160,3.804
554,Geo2Point 0 70 170,4.019
555,Geo2Point 0 70 180,3.81
556,Geo2Point 1 -10 -10,4.195
557,Geo2Point 1 -10 -20,4.218
558,Geo2Point 1 -10 -30,3.817
559,Geo2Point 1 -10 -40,3.967
560,Geo2Point 1 -10 -50,3.818
561,Geo2Point 1 -10 -60,3.823
562,Geo2Point 1 -10 -70,3.897
563,Geo2Point 1 -10 -80,4.349
564,Geo2Point 1 -10 -90,3.899
565,Geo2Point 1 -10 -100,3.869
566,Geo2Point 1 -10 -110,4.267
567,Geo2Point 1 -10 -120,3.819
568,Geo2Point 1 -10 -130,3.894
569,Geo2Point 1 -10 -140,4.181
570,Geo2Point 1 -10 -150,3.82
571,Geo2Point 1 -10 -160,3.827
572,Geo2Point 1 -10 -170,3.909
